-1.00000 -0.87097 -0.43548 -92.78240 -92.78240
-1.00000 -0.87097 -0.40323 -92.78034 -92.78034
-1.00000 -0.87097 -0.37097 -92.77802 -92.77802
-1.00000 -0.87097 -0.33871 -92.77570 -92.77570
-1.00000 -0.87097 -0.30645 -92.77314 -92.77314
-1.00000 -0.87097 -0.27419 -92.77035 -92.77035
-1.00000 -0.87097 -0.24194 -92.76755 -92.76755
-1.00000 -0.87097 -0.20968 -92.76455 -92.76455
-1.00000 -0.87097 -0.17742 -92.76133 -92.76133
-1.00000 -0.87097 -0.14516 -92.75812 -92.75812
-1.00000 -0.87097 -0.11290 -92.75473 -92.75473
-1.00000 -0.87097 -0.08065 -92.75116 -92.75116
-1.00000 -0.87097 -0.04839 -92.74760 -92.74760
-1.00000 -0.87097 -0.01613 -92.74389 -92.74389
-1.00000 -0.87097 0.01613 -92.74005 -92.74005
-1.00000 -0.87097 0.04839 -92.73622 -92.73622
-1.00000 -0.87097 0.08065 -92.73228 -92.73228
-1.00000 -0.87097 0.11290 -92.72824 -92.72824
-1.00000 -0.87097 0.14516 -92.72421 -92.72421
-1.00000 -0.87097 0.17742 -92.72011 -92.72011
-1.00000 -0.87097 0.20968 -92.71595 -92.71595
-1.00000 -0.87097 0.24194 -92.71179 -92.71179
-1.00000 -0.87097 0.27419 -92.70760 -92.70760
-1.00000 -0.87097 0.30645 -92.70338 -92.70338
-1.00000 -0.87097 0.33871 -92.69916 -92.69916
-1.00000 -0.87097 0.37097 -92.69493 -92.69493
-1.00000 -0.87097 0.40323 -92.69071 -92.69071
-1.00000 -0.87097 0.43548 -92.68649 -92.68649
-1.00000 -0.87097 0.46774 -92.68229 -92.68229
-1.00000 -0.87097 0.50000 -92.67811 -92.67811
-1.00000 -0.80645 -0.50000 -92.79413 -92.79413
-1.00000 -0.80645 -0.46774 -92.79238 -92.79238
-1.00000 -0.80645 -0.43548 -92.79064 -92.79064
-1.00000 -0.80645 -0.40323 -92.78861 -92.78861
-1.00000 -0.80645 -0.37097 -92.78630 -92.78630
-1.00000 -0.80645 -0.33871 -92.78400 -92.78400
-1.00000 -0.80645 -0.30645 -92.78143 -92.78143
-1.00000 -0.80645 -0.27419 -92.77860 -92.77860
-1.00000 -0.80645 -0.24194 -92.77577 -92.77577
-1.00000 -0.80645 -0.20968 -92.77271 -92.77271
-1.00000 -0.80645 -0.17742 -92.76942 -92.76942
-1.00000 -0.80645 -0.14516 -92.76613 -92.76613
-1.00000 -0.80645 -0.11290 -92.76265 -92.76265
-1.00000 -0.80645 -0.08065 -92.75898 -92.75898
-1.00000 -0.80645 -0.04839 -92.75530 -92.75530
-1.00000 -0.80645 -0.01613 -92.75148 -92.75148
-1.00000 -0.80645 0.01613 -92.74752 -92.74752
-1.00000 -0.80645 0.04839 -92.74355 -92.74355
-1.00000 -0.80645 0.08065 -92.73947 -92.73947
-1.00000 -0.80645 0.11290 -92.73529 -92.73529
-1.00000 -0.80645 0.14516 -92.73111 -92.73111
-1.00000 -0.80645 0.17742 -92.72687 -92.72687
-1.00000 -0.80645 0.20968 -92.72255 -92.72255
-1.00000 -0.80645 0.24194 -92.71824 -92.71824
-1.00000 -0.80645 0.27419 -92.71389 -92.71389
-1.00000 -0.80645 0.30645 -92.70952 -92.70952
-1.00000 -0.80645 0.33871 -92.70514 -92.70514
-1.00000 -0.80645 0.37097 -92.70076 -92.70076
-1.00000 -0.80645 0.40323 -92.69638 -92.69638
-1.00000 -0.80645 0.43548 -92.69201 -92.69201
-1.00000 -0.80645 0.46774 -92.68765 -92.68765
-1.00000 -0.80645 0.50000 -92.68332 -92.68332
-1.00000 -0.74194 -0.50000 -92.80169 -92.80169
-1.00000 -0.74194 -0.46774 -92.80003 -92.80003
-1.00000 -0.74194 -0.43548 -92.79837 -92.79837
-1.00000 -0.74194 -0.40323 -92.79640 -92.79640
-1.00000 -0.74194 -0.37097 -92.79412 -92.79412
-1.00000 -0.74194 -0.33871 -92.79185 -92.79185
-1.00000 -0.74194 -0.30645 -92.78928 -92.78928
-1.00000 -0.74194 -0.27419 -92.78643 -92.78643
-1.00000 -0.74194 -0.24194 -92.78359 -92.78359
-1.00000 -0.74194 -0.20968 -92.78049 -92.78049
-1.00000 -0.74194 -0.17742 -92.77713 -92.77713
-1.00000 -0.74194 -0.14516 -92.77378 -92.77378
-1.00000 -0.74194 -0.11290 -92.77022 -92.77022
-1.00000 -0.74194 -0.08065 -92.76646 -92.76646
-1.00000 -0.74194 -0.04839 -92.76269 -92.76269
-1.00000 -0.74194 -0.01613 -92.75876 -92.75876
-1.00000 -0.74194 0.01613 -92.75467 -92.75467
-1.00000 -0.74194 0.04839 -92.75058 -92.75058
-1.00000 -0.74194 0.08065 -92.74638 -92.74638
-1.00000 -0.74194 0.11290 -92.74206 -92.74206
-1.00000 -0.74194 0.14516 -92.73774 -92.73774
-1.00000 -0.74194 0.17742 -92.73335 -92.73335
-1.00000 -0.74194 0.20968 -92.72889 -92.72889
-1.00000 -0.74194 0.24194 -92.72443 -92.72443
-1.00000 -0.74194 0.27419 -92.71994 -92.71994
-1.00000 -0.74194 0.30645 -92.71541 -92.71541
-1.00000 -0.74194 0.33871 -92.71088 -92.71088
-1.00000 -0.74194 0.37097 -92.70635 -92.70635
-1.00000 -0.74194 0.40323 -92.70182 -92.70182
-1.00000 -0.74194 0.43548 -92.69729 -92.69729
-1.00000 -0.74194 0.46774 -92.69279 -92.69279
-1.00000 -0.74194 0.50000 -92.68832 -92.68832
-1.00000 -0.67742 -0.50000 -92.80879 -92.80879
-1.00000 -0.67742 -0.46774 -92.80722 -92.80722
-1.00000 -0.67742 -0.43548 -92.80564 -92.80564
-1.00000 -0.67742 -0.40323 -92.80373 -92.80373
-1.00000 -0.67742 -0.37097 -92.80149 -92.80149
-1.00000 -0.67742 -0.33871 -92.79925 -92.79925
-1.00000 -0.67742 -0.30645 -92.79669 -92.79669
-1.00000 -0.67742 -0.27419 -92.79383 -92.79383
-1.00000 -0.67742 -0.24194 -92.79097 -92.79097
-1.00000 -0.67742 -0.20968 -92.78783 -92.78783
-1.00000 -0.67742 -0.17742 -92.78442 -92.78442
-1.00000 -0.67742 -0.14516 -92.78102 -92.78102
-1.00000 -0.67742 -0.11290 -92.77738 -92.77738
-1.00000 -0.67742 -0.08065 -92.77353 -92.77353
-1.00000 -0.67742 -0.04839 -92.76967 -92.76967
-1.00000 -0.67742 -0.01613 -92.76564 -92.76564
-1.00000 -0.67742 0.01613 -92.76144 -92.76144
-1.00000 -0.67742 0.04839 -92.75723 -92.75723
-1.00000 -0.67742 0.08065 -92.75291 -92.75291
-1.00000 -0.67742 0.11290 -92.74846 -92.74846
-1.00000 -0.67742 0.14516 -92.74401 -92.74401
-1.00000 -0.67742 0.17742 -92.73949 -92.73949
-1.00000 -0.67742 0.20968 -92.73489 -92.73489
-1.00000 -0.67742 0.24194 -92.73029 -92.73029
-1.00000 -0.67742 0.27419 -92.72565 -92.72565
-1.00000 -0.67742 0.30645 -92.72098 -92.72098
-1.00000 -0.67742 0.33871 -92.71631 -92.71631
-1.00000 -0.67742 0.37097 -92.71164 -92.71164
-1.00000 -0.67742 0.40323 -92.70697 -92.70697
-1.00000 -0.67742 0.43548 -92.70229 -92.70229
-1.00000 -0.67742 0.46774 -92.69765 -92.69765
-1.00000 -0.67742 0.50000 -92.69304 -92.69304
-1.00000 -0.61290 -0.50000 -92.81473 -92.81473
-1.00000 -0.61290 -0.46774 -92.81332 -92.81332
-1.00000 -0.61290 -0.43548 -92.81191 -92.81191
-1.00000 -0.61290 -0.40323 -92.81014 -92.81014
-1.00000 -0.61290 -0.37097 -92.80799 -92.80799
-1.00000 -0.61290 -0.33871 -92.80584 -92.80584
-1.00000 -0.61290 -0.30645 -92.80336 -92.80336
-1.00000 -0.61290 -0.27419 -92.80052 -92.80052
-1.00000 -0.61290 -0.24194 -92.79769 -92.79769
-1.00000 -0.61290 -0.20968 -92.79456 -92.79456
-1.00000 -0.61290 -0.17742 -92.79113 -92.79113
-1.00000 -0.61290 -0.14516 -92.78770 -92.78770
-1.00000 -0.61290 -0.11290 -92.78403 -92.78403
-1.00000 -0.61290 -0.08065 -92.78010 -92.78010
-1.00000 -0.61290 -0.04839 -92.77618 -92.77618
-1.00000 -0.61290 -0.01613 -92.77207 -92.77207
-1.00000 -0.61290 0.01613 -92.76777 -92.76777
-1.00000 -0.61290 0.04839 -92.76347 -92.76347
-1.00000 -0.61290 0.08065 -92.75904 -92.75904
-1.00000 -0.61290 0.11290 -92.75447 -92.75447
-1.00000 -0.61290 0.14516 -92.74990 -92.74990
-1.00000 -0.61290 0.17742 -92.74525 -92.74525
-1.00000 -0.61290 0.20968 -92.74052 -92.74052
-1.00000 -0.61290 0.24194 -92.73579 -92.73579
-1.00000 -0.61290 0.27419 -92.73102 -92.73102
-1.00000 -0.61290 0.30645 -92.72622 -92.72622
-1.00000 -0.61290 0.33871 -92.72141 -92.72141
-1.00000 -0.61290 0.37097 -92.71660 -92.71660
-1.00000 -0.61290 0.40323 -92.71179 -92.71179
-1.00000 -0.61290 0.43548 -92.70699 -92.70699
-1.00000 -0.61290 0.46774 -92.70221 -92.70221
-1.00000 -0.61290 0.50000 -92.69746 -92.69746
-1.00000 -0.54839 -0.50000 -92.82024 -92.82024
-1.00000 -0.54839 -0.46774 -92.81898 -92.81898
-1.00000 -0.54839 -0.43548 -92.81772 -92.81772
-1.00000 -0.54839 -0.40323 -92.81607 -92.81607
-1.00000 -0.54839 -0.37097 -92.81401 -92.81401
-1.00000 -0.54839 -0.33871 -92.81195 -92.81195
-1.00000 -0.54839 -0.30645 -92.80952 -92.80952
-1.00000 -0.54839 -0.27419 -92.80672 -92.80672
-1.00000 -0.54839 -0.24194 -92.80392 -92.80392
-1.00000 -0.54839 -0.20968 -92.80080 -92.80080
-1.00000 -0.54839 -0.17742 -92.79734 -92.79734
-1.00000 -0.54839 -0.14516 -92.79389 -92.79389
-1.00000 -0.54839 -0.11290 -92.79018 -92.79018
-1.00000 -0.54839 -0.08065 -92.78619 -92.78619
-1.00000 -0.54839 -0.04839 -92.78221 -92.78221
-1.00000 -0.54839 -0.01613 -92.77802 -92.77802
-1.00000 -0.54839 0.01613 -92.77363 -92.77363
-1.00000 -0.54839 0.04839 -92.76924 -92.76924
-1.00000 -0.54839 0.08065 -92.76471 -92.76471
-1.00000 -0.54839 0.11290 -92.76003 -92.76003
-1.00000 -0.54839 0.14516 -92.75536 -92.75536
-1.00000 -0.54839 0.17742 -92.75059 -92.75059
-1.00000 -0.54839 0.20968 -92.74574 -92.74574
-1.00000 -0.54839 0.24194 -92.74089 -92.74089
-1.00000 -0.54839 0.27419 -92.73600 -92.73600
-1.00000 -0.54839 0.30645 -92.73107 -92.73107
-1.00000 -0.54839 0.33871 -92.72613 -92.72613
-1.00000 -0.54839 0.37097 -92.72120 -92.72120
-1.00000 -0.54839 0.40323 -92.71627 -92.71627
-1.00000 -0.54839 0.43548 -92.71133 -92.71133
-1.00000 -0.54839 0.46774 -92.70643 -92.70643
-1.00000 -0.54839 0.50000 -92.70156 -92.70156
-1.00000 -0.48387 -0.50000 -92.82519 -92.82519
-1.00000 -0.48387 -0.46774 -92.82408 -92.82408
-1.00000 -0.48387 -0.43548 -92.82297 -92.82297
-1.00000 -0.48387 -0.40323 -92.82143 -92.82143
-1.00000 -0.48387 -0.37097 -92.81946 -92.81946
-1.00000 -0.48387 -0.33871 -92.81749 -92.81749
-1.00000 -0.48387 -0.30645 -92.81512 -92.81512
-1.00000 -0.48387 -0.27419 -92.81236 -92.81236
-1.00000 -0.48387 -0.24194 -92.80959 -92.80959
-1.00000 -0.48387 -0.20968 -92.80647 -92.80647
-1.00000 -0.48387 -0.17742 -92.80300 -92.80300
-1.00000 -0.48387 -0.14516 -92.79953 -92.79953
-1.00000 -0.48387 -0.11290 -92.79578 -92.79578
-1.00000 -0.48387 -0.08065 -92.79174 -92.79174
-1.00000 -0.48387 -0.04839 -92.78771 -92.78771
-1.00000 -0.48387 -0.01613 -92.78345 -92.78345
-1.00000 -0.48387 0.01613 -92.77898 -92.77898
-1.00000 -0.48387 0.04839 -92.77451 -92.77451
-1.00000 -0.48387 0.08065 -92.76989 -92.76989
-1.00000 -0.48387 0.11290 -92.76511 -92.76511
-1.00000 -0.48387 0.14516 -92.76034 -92.76034
-1.00000 -0.48387 0.17742 -92.75547 -92.75547
-1.00000 -0.48387 0.20968 -92.75051 -92.75051
-1.00000 -0.48387 0.24194 -92.74555 -92.74555
-1.00000 -0.48387 0.27419 -92.74054 -92.74054
-1.00000 -0.48387 0.30645 -92.73549 -92.73549
-1.00000 -0.48387 0.33871 -92.73045 -92.73045
-1.00000 -0.48387 0.37097 -92.72540 -92.72540
-1.00000 -0.48387 0.40323 -92.72035 -92.72035
-1.00000 -0.48387 0.43548 -92.71530 -92.71530
-1.00000 -0.48387 0.46774 -92.71029 -92.71029
-1.00000 -0.48387 0.50000 -92.70530 -92.70530
-1.00000 -0.41935 -0.50000 -92.82867 -92.82867
-1.00000 -0.41935 -0.46774 -92.82780 -92.82780
-1.00000 -0.41935 -0.43548 -92.82693 -92.82693
-1.00000 -0.41935 -0.40323 -92.82559 -92.82559
-1.00000 -0.41935 -0.37097 -92.82378 -92.82378
-1.00000 -0.41935 -0.33871 -92.82197 -92.82197
-1.00000 -0.41935 -0.30645 -92.81972 -92.81972
-1.00000 -0.41935 -0.27419 -92.81704 -92.81704
-1.00000 -0.41935 -0.24194 -92.81435 -92.81435
-1.00000 -0.41935 -0.20968 -92.81129 -92.81129
-1.00000 -0.41935 -0.17742 -92.80784 -92.80784
-1.00000 -0.41935 -0.14516 -92.80440 -92.80440
-1.00000 -0.41935 -0.11290 -92.80065 -92.80065
-1.00000 -0.41935 -0.08065 -92.79658 -92.79658
-1.00000 -0.41935 -0.04839 -92.79252 -92.79252
-1.00000 -0.41935 -0.01613 -92.78823 -92.78823
-1.00000 -0.41935 0.01613 -92.78370 -92.78370
-1.00000 -0.41935 0.04839 -92.77917 -92.77917
-1.00000 -0.41935 0.08065 -92.77447 -92.77447
-1.00000 -0.41935 0.11290 -92.76961 -92.76961
-1.00000 -0.41935 0.14516 -92.76476 -92.76476
-1.00000 -0.41935 0.17742 -92.75980 -92.75980
-1.00000 -0.41935 0.20968 -92.75474 -92.75474
-1.00000 -0.41935 0.24194 -92.74969 -92.74969
-1.00000 -0.41935 0.27419 -92.74458 -92.74458
-1.00000 -0.41935 0.30645 -92.73943 -92.73943
-1.00000 -0.41935 0.33871 -92.73429 -92.73429
-1.00000 -0.41935 0.37097 -92.72913 -92.72913
-1.00000 -0.41935 0.40323 -92.72398 -92.72398
-1.00000 -0.41935 0.43548 -92.71883 -92.71883
-1.00000 -0.41935 0.46774 -92.71371 -92.71371
-1.00000 -0.41935 0.50000 -92.70863 -92.70863
-1.00000 -0.35484 -0.50000 -92.83172 -92.83172
-1.00000 -0.35484 -0.46774 -92.83106 -92.83106
-1.00000 -0.35484 -0.43548 -92.83040 -92.83040
-1.00000 -0.35484 -0.40323 -92.82923 -92.82923
-1.00000 -0.35484 -0.37097 -92.82756 -92.82756
-1.00000 -0.35484 -0.33871 -92.82589 -92.82589
-1.00000 -0.35484 -0.30645 -92.82375 -92.82375
-1.00000 -0.35484 -0.27419 -92.82114 -92.82114
-1.00000 -0.35484 -0.24194 -92.81853 -92.81853
-1.00000 -0.35484 -0.20968 -92.81551 -92.81551
-1.00000 -0.35484 -0.17742 -92.81209 -92.81209
-1.00000 -0.35484 -0.14516 -92.80866 -92.80866
-1.00000 -0.35484 -0.11290 -92.80491 -92.80491
-1.00000 -0.35484 -0.08065 -92.80083 -92.80083
-1.00000 -0.35484 -0.04839 -92.79674 -92.79674
-1.00000 -0.35484 -0.01613 -92.79241 -92.79241
-1.00000 -0.35484 0.01613 -92.78783 -92.78783
-1.00000 -0.35484 0.04839 -92.78325 -92.78325
-1.00000 -0.35484 0.08065 -92.77849 -92.77849
-1.00000 -0.35484 0.11290 -92.77356 -92.77356
-1.00000 -0.35484 0.14516 -92.76863 -92.76863
-1.00000 -0.35484 0.17742 -92.76360 -92.76360
-1.00000 -0.35484 0.20968 -92.75846 -92.75846
-1.00000 -0.35484 0.24194 -92.75332 -92.75332
-1.00000 -0.35484 0.27419 -92.74813 -92.74813
-1.00000 -0.35484 0.30645 -92.74289 -92.74289
-1.00000 -0.35484 0.33871 -92.73765 -92.73765
-1.00000 -0.35484 0.37097 -92.73241 -92.73241
-1.00000 -0.35484 0.40323 -92.72717 -92.72717
-1.00000 -0.35484 0.43548 -92.72193 -92.72193
-1.00000 -0.35484 0.46774 -92.71672 -92.71672
-1.00000 -0.35484 0.50000 -92.71154 -92.71154
-1.00000 -0.29032 -0.50000 -92.83432 -92.83432
-1.00000 -0.29032 -0.46774 -92.83383 -92.83383
-1.00000 -0.29032 -0.43548 -92.83335 -92.83335
-1.00000 -0.29032 -0.40323 -92.83233 -92.83233
-1.00000 -0.29032 -0.37097 -92.83078 -92.83078
-1.00000 -0.29032 -0.33871 -92.82923 -92.82923
-1.00000 -0.29032 -0.30645 -92.82718 -92.82718
-1.00000 -0.29032 -0.27419 -92.82463 -92.82463
-1.00000 -0.29032 -0.24194 -92.82208 -92.82208
-1.00000 -0.29032 -0.20968 -92.81911 -92.81911
-1.00000 -0.29032 -0.17742 -92.81570 -92.81570
-1.00000 -0.29032 -0.14516 -92.81229 -92.81229
-1.00000 -0.29032 -0.11290 -92.80854 -92.80854
-1.00000 -0.29032 -0.08065 -92.80444 -92.80444
-1.00000 -0.29032 -0.04839 -92.80034 -92.80034
-1.00000 -0.29032 -0.01613 -92.79597 -92.79597
-1.00000 -0.29032 0.01613 -92.79134 -92.79134
-1.00000 -0.29032 0.04839 -92.78672 -92.78672
-1.00000 -0.29032 0.08065 -92.78191 -92.78191
-1.00000 -0.29032 0.11290 -92.77692 -92.77692
-1.00000 -0.29032 0.14516 -92.77193 -92.77193
-1.00000 -0.29032 0.17742 -92.76683 -92.76683
-1.00000 -0.29032 0.20968 -92.76162 -92.76162
-1.00000 -0.29032 0.24194 -92.75641 -92.75641
-1.00000 -0.29032 0.27419 -92.75114 -92.75114
-1.00000 -0.29032 0.30645 -92.74583 -92.74583
-1.00000 -0.29032 0.33871 -92.74051 -92.74051
-1.00000 -0.29032 0.37097 -92.73520 -92.73520
-1.00000 -0.29032 0.40323 -92.72988 -92.72988
-1.00000 -0.29032 0.43548 -92.72456 -92.72456
-1.00000 -0.29032 0.46774 -92.71927 -92.71927
-1.00000 -0.29032 0.50000 -92.71402 -92.71402
-1.00000 -0.22581 -0.50000 -92.83643 -92.83643
-1.00000 -0.22581 -0.46774 -92.83609 -92.83609
-1.00000 -0.22581 -0.43548 -92.83575 -92.83575
-1.00000 -0.22581 -0.40323 -92.83486 -92.83486
-1.00000 -0.22581 -0.37097 -92.83340 -92.83340
-1.00000 -0.22581 -0.33871 -92.83194 -92.83194
-1.00000 -0.22581 -0.30645 -92.82997 -92.82997
-1.00000 -0.22581 -0.27419 -92.82747 -92.82747
-1.00000 -0.22581 -0.24194 -92.82498 -92.82498
-1.00000 -0.22581 -0.20968 -92.82203 -92.82203
-1.00000 -0.22581 -0.17742 -92.81864 -92.81864
-1.00000 -0.22581 -0.14516 -92.81525 -92.81525
-1.00000 -0.22581 -0.11290 -92.81149 -92.81149
-1.00000 -0.22581 -0.08065 -92.80737 -92.80737
-1.00000 -0.22581 -0.04839 -92.80326 -92.80326
-1.00000 -0.22581 -0.01613 -92.79887 -92.79887
-1.00000 -0.22581 0.01613 -92.79421 -92.79421
-1.00000 -0.22581 0.04839 -92.78954 -92.78954
-1.00000 -0.22581 0.08065 -92.78469 -92.78469
-1.00000 -0.22581 0.11290 -92.77965 -92.77965
-1.00000 -0.22581 0.14516 -92.77461 -92.77461
-1.00000 -0.22581 0.17742 -92.76946 -92.76946
-1.00000 -0.22581 0.20968 -92.76419 -92.76419
-1.00000 -0.22581 0.24194 -92.75892 -92.75892
-1.00000 -0.22581 0.27419 -92.75360 -92.75360
-1.00000 -0.22581 0.30645 -92.74822 -92.74822
-1.00000 -0.22581 0.33871 -92.74284 -92.74284
-1.00000 -0.22581 0.37097 -92.73746 -92.73746
-1.00000 -0.22581 0.40323 -92.73208 -92.73208
-1.00000 -0.22581 0.43548 -92.72670 -92.72670
-1.00000 -0.22581 0.46774 -92.72135 -92.72135
-1.00000 -0.22581 0.50000 -92.71604 -92.71604
-1.00000 -0.16129 -0.50000 -92.83783 -92.83783
-1.00000 -0.16129 -0.46774 -92.83763 -92.83763
-1.00000 -0.16129 -0.43548 -92.83742 -92.83742
-1.00000 -0.16129 -0.40323 -92.83664 -92.83664
-1.00000 -0.16129 -0.37097 -92.83527 -92.83527
-1.00000 -0.16129 -0.33871 -92.83390 -92.83390
-1.00000 -0.16129 -0.30645 -92.83200 -92.83200
-1.00000 -0.16129 -0.27419 -92.82955 -92.82955
-1.00000 -0.16129 -0.24194 -92.82711 -92.82711
-1.00000 -0.16129 -0.20968 -92.82420 -92.82420
-1.00000 -0.16129 -0.17742 -92.82082 -92.82082
-1.00000 -0.16129 -0.14516 -92.81745 -92.81745
-1.00000 -0.16129 -0.11290 -92.81370 -92.81370
-1.00000 -0.16129 -0.08065 -92.80957 -92.80957
-1.00000 -0.16129 -0.04839 -92.80545 -92.80545
-1.00000 -0.16129 -0.01613 -92.80104 -92.80104
-1.00000 -0.16129 0.01613 -92.79636 -92.79636
-1.00000 -0.16129 0.04839 -92.79167 -92.79167
-1.00000 -0.16129 0.08065 -92.78679 -92.78679
-1.00000 -0.16129 0.11290 -92.78171 -92.78171
-1.00000 -0.16129 0.14516 -92.77664 -92.77664
-1.00000 -0.16129 0.17742 -92.77144 -92.77144
-1.00000 -0.16129 0.20968 -92.76613 -92.76613
-1.00000 -0.16129 0.24194 -92.76082 -92.76082
-1.00000 -0.16129 0.27419 -92.75545 -92.75545
-1.00000 -0.16129 0.30645 -92.75003 -92.75003
-1.00000 -0.16129 0.33871 -92.74460 -92.74460
-1.00000 -0.16129 0.37097 -92.73918 -92.73918
-1.00000 -0.16129 0.40323 -92.73375 -92.73375
-1.00000 -0.16129 0.43548 -92.72832 -92.72832
-1.00000 -0.16129 0.46774 -92.72292 -92.72292
-1.00000 -0.16129 0.50000 -92.71757 -92.71757
-1.00000 -0.09677 -0.50000 -92.83839 -92.83839
-1.00000 -0.09677 -0.46774 -92.83832 -92.83832
-1.00000 -0.09677 -0.43548 -92.83824 -92.83824
-1.00000 -0.09677 -0.40323 -92.83757 -92.83757
-1.00000 -0.09677 -0.37097 -92.83629 -92.83629
-1.00000 -0.09677 -0.33871 -92.83502 -92.83502
-1.00000 -0.09677 -0.30645 -92.83319 -92.83319
-1.00000 -0.09677 -0.27419 -92.83080 -92.83080
-1.00000 -0.09677 -0.24194 -92.82841 -92.82841
-1.00000 -0.09677 -0.20968 -92.82554 -92.82554
-1.00000 -0.09677 -0.17742 -92.82219 -92.82219
-1.00000 -0.09677 -0.14516 -92.81884 -92.81884
-1.00000 -0.09677 -0.11290 -92.81511 -92.81511
-1.00000 -0.09677 -0.08065 -92.81099 -92.81099
-1.00000 -0.09677 -0.04839 -92.80687 -92.80687
-1.00000 -0.09677 -0.01613 -92.80246 -92.80246
-1.00000 -0.09677 0.01613 -92.79776 -92.79776
-1.00000 -0.09677 0.04839 -92.79306 -92.79306
-1.00000 -0.09677 0.08065 -92.78817 -92.78817
-1.00000 -0.09677 0.11290 -92.78307 -92.78307
-1.00000 -0.09677 0.14516 -92.77797 -92.77797
-1.00000 -0.09677 0.17742 -92.77275 -92.77275
-1.00000 -0.09677 0.20968 -92.76741 -92.76741
-1.00000 -0.09677 0.24194 -92.76207 -92.76207
-1.00000 -0.09677 0.27419 -92.75667 -92.75667
-1.00000 -0.09677 0.30645 -92.75122 -92.75122
